Tweet,User - Location,User - Followers,Classificacao,Sentimento
@richards_pozzer @MPF_PGR @slpng_giants_pt Acho essencial a @ReceitaFederal verificar a real origem desse montante.,,2660,Positivo,1
"@ricocomvc @BancoCentralBR @policiafederal @INTERPOL_SG @INTERPOL_HQ @INTERPOL_EC @ReceitaFederal @FBI @aramagem @AmendoncaMJSP @jairbolsonaro @BRB_oficial @MPF_PGR @MPF_SP @casacivilbr @JusticaGovBR @ABC @tvcamara @JusticeOIG @IRS_CI @AdvocaciaGeral @NSACyber @GeneralMourao @cybervictimes @cyber @mctic @mincomunicacoes @fabiofaria5555 @CommonsDCMS @MTurismo @GCHQ @R_Signals @CommonsDefence @ScotGovJustice @RoyalNavy @RoyalNavyPolice @RussianEmbassy @RSGovUK @natomission_ru @INTERPOL_TIGC December 5, 2021 https://t.co/c0FfvzOH3R",,2,Neutro,2
"@ricocomvc @BancoCentralBR @policiafederal @INTERPOL_SG @INTERPOL_HQ @INTERPOL_EC @ReceitaFederal @FBI @aramagem @AmendoncaMJSP @jairbolsonaro @BRB_oficial @MPF_PGR @MPF_SP @casacivilbr @JusticaGovBR @ABC @tvcamara @JusticeOIG @IRS_CI @AdvocaciaGeral @NSACyber @GeneralMourao @cybervictimes @cyber @mctic @mincomunicacoes @fabiofaria5555 @CommonsDCMS @MTurismo ✔️Destarte Portentoso Poder Econômico adquirido no tempo de Contas Espelhos, gerando Fraudes Fiscais a Urdir Receitas Apagadas dos Registros @ReceitaFederal:
Trâmites a Ludibriar: Investidores
Aliciar: Estado Justiça Seg.Pública:

·Cópias+Autenticações Homologadas:
🇬🇧SISMI6·@GCHQ https://t.co/QGaESjJRRb",,2,Neutro,2
"@ricocomvc @BancoCentralBR @policiafederal @INTERPOL_SG @INTERPOL_HQ @INTERPOL_EC @ReceitaFederal @FBI @aramagem @AmendoncaMJSP @jairbolsonaro @BRB_oficial @MPF_PGR @MPF_SP @casacivilbr @JusticaGovBR @ABC @tvcamara @JusticeOIG @IRS_CI @AdvocaciaGeral ✔️Acusações resultado do desaparecimento de Autores de queixas arrolando aposentados e da Ativa:
Criminosos agindo na situação de agentes de segurança pública, infiltrados em DP's a forjar álibi P/:
Salazafismo
Art. 299 DO CP
Art. 171 do CP infiltrados no SISCOAF·@BancoCentralBR https://t.co/oB5zLxZC9T",,2,Negativo,0
"@ricocomvc @BancoCentralBR @policiafederal @INTERPOL_SG @INTERPOL_HQ @INTERPOL_EC @ReceitaFederal @FBI @aramagem @AmendoncaMJSP @jairbolsonaro @BRB_oficial ✔️Denúncias de Procuradores Aposentados de que possam haver trâmites alheios ao conhecimento dos:
Contribuintes
Investidores
Leiloeiros
Marchands
Correntistas
Acionistas
Traders,
-Serviços no site SISCOAF, não geram sequer confirmação de e-mails P/registros e consultas.
DUVIDOSO https://t.co/oH1vbmpMmY",,2,Negativo,0
"@RodrigoMaia @INTERPOL_TIGC @aramagem @AmendoncaMJSP @MPF_SP @MPF_PGR @mpf_prr3 @mpdft @policiafederal @FBI @ReceitaFederal @RadioJustica @TVJustica @IRS_CI @IMFNews @ecb @AdvocaciaGeral @STJnoticias @BancoCentralBR @Citi GMT■
■DATA:
■ OPEN OPER: Shit Less
First Phase: Touch the Litle Head on your mother's shoulder and cry, Mister Son of a Bitch
■ SECOND PHASE: Where are the Clowns of the Popular Culture of Petralhas

@INTERPOL_TIGC📶⏯️📽️📼📸🎞️💾💿📀💽🔊🔽 https://t.co/CIoaaFQcuO","New York, NY",12,Neutro,2
"@RodrigoMaia @INTERPOL_TIGC @aramagem @AmendoncaMJSP @MPF_SP @MPF_PGR @mpf_prr3 @mpdft @policiafederal @FBI @ReceitaFederal GMT-03:00
■DATA:
■QUI PRO DOMINA JUSTITIA SEQUITUR 
X https://t.co/ZEf4VwqHUN","New York, NY",12,Neutro,2
@rosesjens @CorreiosBR @ReceitaFederal KKKKKKKK amg meu sonho fazer um exposed da receita federal, .𝓳𝓼𝓸𝓸. (she/he/they),8192,Neutro,2
@RubensJnior16 @ReceitaFederal @policiafederal @Caixa @govbr atenção nesse sujeito!,"Rio de Janeiro, Brasil",346,Neutro,2
@RubensJnior16 @ReceitaFederal @policiafederal @Caixa @govbr atenção nesse sujeito!,"Rio de Janeiro, Brasil",346,Neutro,2
@RubensJnior16 @ReceitaFederal @policiafederal @Caixa @govbr atenção nesse sujeito!,"Rio de Janeiro, Brasil",346,Neutro,2
@sa_libertaria @ReceitaFederal Rsrsrsrs,,786,Neutro,2
@sa_libertaria ESSE PERFIL NÃO TEM LIGAÇÃO COM A @ReceitaFederal,,786,Neutro,2
"@SamuraiJedi2 @ReceitaFederal Acho que isso é um case de Estudo...
De como ser Altamente Ineficaz para controlar fortunas e conseguir atrapalhar Grandemente quem não tem Dinheiro",Brasil,100,Negativo,0
"@SamuraiJedi2 @ReceitaFederal Acho que isso é um case de Estudo...
De como ser Altamente Ineficaz para controlar fortunas e conseguir atrapalhar Grandemente quem não tem Dinheiro",Brasil,100,Negativo,0
@secomvc @ReceitaFederal Bando de parasitas,loading...,37,Negativo,0
@secomvc @ReceitaFederal Bando de parasitas,loading...,36,Negativo,0
@secomvc @ReceitaFederal cala boca mano,depende o momento,183,Neutro,2
@secomvc @ReceitaFederal Comemorar arrecadação é foda.,Belo horizonte/mg,1007,Negativo,0
@secomvc @ReceitaFederal Devia ter era vergonha de dizer que estão tirando dinheiro do povo enquanto tentam se recuperar das merdas que vcs fizeram.,Brasil,2879,Negativo,0
@secomvc @ReceitaFederal Devia ter era vergonha de dizer que estão tirando dinheiro do povo enquanto tentam se recuperar das merdas que vcs fizeram.,Brasil,2956,Negativo,0
"@secomvc @ReceitaFederal Duas perguntinhas básicas:
▪️ O @GeneralMourao vai se tratar com #cloroquina ?
▪️ Por que a ESPOSA de Jair recebeu depósitos de OUTRO HOMEM? https://t.co/ds4z9Fr99w","Valinhos, Brasil",2016,Neutro,2
"@secomvc @ReceitaFederal O @secomvc  @fabiofaria5555  deveriam fazer uma parceria com este CANAL do YouTube !

Mostra a VERDADEIRA AMAZÔNIA para o MUNDO e para muitos brasileiros . https://t.co/Rbg0rj2QCp",,78,Neutro,2
"@secomvc @ReceitaFederal Os filhos da puta tem a pachorra de comemorar recorde de roubo do nosso dinheiro enquanto tem famílias na miséria, passando fome por causa de imposto e lockdown.
O Brasil não é formado por palhaços, o Brasil é o circo inteiro.",,99,Negativo,0
"@secomvc @ReceitaFederal Os filhos da puta tem a pachorra de comemorar recorde de roubo do nosso dinheiro enquanto tem famílias na miséria, passando fome por causa de imposto e lockdown.
O Brasil não é formado por palhaços, o Brasil é o circo inteiro.",,100,Negativo,0
@secomvc @ReceitaFederal Parabéns ao nosso governo.👏🇧🇷,France,445,Positivo,1
@secomvc @ReceitaFederal Seus filhos da puta,❤️,5,Negativo,0
"@secomvc @ReceitaFederal The Post says: Give it up, Mr. President — for your sake and the nation’s

O Post diz: Desista, Sr. Presidente - para o seu bem e para o bem da nação. https://t.co/800DofQZ7k",Brasil,319,Neutro,2
@secomvc @ReceitaFederal trocar arrecadação por roubo ai ta certo,Brasil,35,Negativo,0
@secomvc @ReceitaFederal Vai tomar no cu caralho,,101,Negativo,0
@SERPRO @ReceitaFederal @MinEconomia Esocial não está gerando guia,,432,Negativo,0
@SERPRO @ReceitaFederal @MinEconomia Esocial não está gerando guia,,431,Negativo,0
"@SF_Moro @AmendoncaMJSP @jairbolsonaro JB NÃO é militar! Engana evangélicos agindo para beneficiar “pastores” ricos.
Traiu @bomeleitor, rendeu-se #velhaPolítica #centrão
Tenta interferir instituições respeitadas @exercitooficial @policiafederal @ReceitaFederal p benefício pp e d outros. 
#NaoTemPresidenteEmBrasilia https://t.co/OVOWF3hUw1",São Paulo,18,Neutro,2
"@SF_Moro @AmendoncaMJSP @jairbolsonaro JB NÃO é militar! Engana evangélicos agindo para beneficiar “pastores” ricos.
Traiu @bomeleitor, rendeu-se #velhaPolítica #centrão
Tenta interferir instituições respeitadas @exercitooficial @policiafederal @ReceitaFederal p benefício pp e d outros. 
#NaoTemPresidenteEmBrasilia https://t.co/OVOWF3hUw1",São Paulo,18,Neutro,2
"@sidileia EXATO Sidileia, o que cansa é RATINHO E HAVAN deverem +300 MILHÕES para a @ReceitaFederal pq 'não dá nada'

e EU, se não pagar o SIMPLES todo MÊS, fecham minhas portas!!! E dos pobres coitados que precisam trabalhar!",Brasil 𓇼𓆉 ⧖ ᱬ ⍟⃝    🍂🍁,751,Negativo,0
@skitagb @ReceitaFederal era melhor ter apagado a pub e deixado a conta trancada quis um lacre recebeu tiros https://t.co/qTZmjmtDcd,¡BYF!,95,Neutro,2
"@skitagb SASA EU PERDI TUDINHO !
@ReceitaFederal veja isso https://t.co/mnw4s2flg7",¡BYF!,95,Neutro,2
@slpng_giants_pt #receitafederal cadê vocês para verificarem quem ganha 💰 nas sombras? Sugestão @ReceitaFederal procure ir atrás do dinheiro misterioso do Sleeping Giants Brasil,São Paulo - Brasil - Brazil,1211,Negativo,0
"@slpng_giants_pt Será que a @ReceitaFederal tem conhecimento que eles estão vendendo produtos. Caneca de 40 reais, etc?",,498,Neutro,2
"@slpng_giants_pt Será que a @ReceitaFederal tem conhecimento que eles estão vendendo produtos. Caneca de 40 reais, etc?",,497,Neutro,2
"@slpng_giants_pt Será que a @ReceitaFederal tem conhecimento que eles estão vendendo produtos. Caneca de 40 reais, etc?",,495,Neutro,2
@specialVante @ReceitaFederal,taejin ♡,4305,Neutro,2
@SpiderMenes @Anarconews2 @ReceitaFederal no caso é a parte do incentivo é crime perante a constituição de banania,,835,Neutro,2
@SpiderMenes @Anarconews2 @ReceitaFederal no caso é a parte do incentivo é crime perante a constituição de banania,,846,Neutro,2
@staycheng @CorreiosBR @ReceitaFederal KAKAKJWJWKAOSZISOAO POR DEUS TO ASSIM,jennierubyjane,1317,Neutro,2
@STF_oficial . Porque vossos togados não podem ser auditados pela @ReceitaFederal ? Sempre quis saber o motivo . Pois penso que Todos são iguais perante a lei  .,Guarujá,3970,Negativo,0
@STF_oficial . Porque vossos togados não podem ser auditados pela @ReceitaFederal ? Sempre quis saber o motivo . Pois penso que Todos são iguais perante a lei  .,Guarujá,3985,Negativo,0
"@STF_oficial Em breve Ministros do STF vão ter que prestar informações a @ReceitaFederal .
  O povo vai ficar sabendo por quanto são vendidos os Habeas Corpus e Sentenças em geral .",,275,Neutro,2
"@STF_oficial Em breve Ministros do STF vão ter que prestar informações a @ReceitaFederal .
  O povo vai ficar sabendo por quanto são vendidos os Habeas Corpus e Sentenças em geral .",,282,Neutro,2
@SueliBueno8 @ReceitaFederal @STF_oficial 👍,"Fortaleza, Brasil",6550,Positivo,1
@SueliBueno8 @ReceitaFederal @STF_oficial 👍,"Fortaleza, Brasil",6548,Positivo,1
@SueliBueno8 @ReceitaFederal @STF_oficial 👍,"Fortaleza, Brasil",6545,Positivo,1
"@suelysantosgo @STF_oficial Isso Suely. Vc ver o @jairbolsonaro Aparelhando o @MPF_PGR , @ReceitaFederal etc e não ver ninguém fazer nada .","Fortaleza, Brasil",6501,Negativo,0
@tatinhozen @quintana_suzana @MPF_PGR @policiafederal @ReceitaFederal @tjrjoficial @STF_oficial Concordo com vc!,"São Paulo, Brasil",825,Positivo,1
@tatinhozen @quintana_suzana @MPF_PGR @policiafederal @ReceitaFederal @tjrjoficial @STF_oficial Concordo com vc!,"São Paulo, Brasil",824,Positivo,1
@tatinhozen @ReceitaFederal @STF_oficial A receita é empresa privada ? Ele dono de um órgão público ? Isso mostra o quanto os políticos não vale o gato enterra.,Recife,170,Neutro,2
@tatinhozen @ReceitaFederal @STF_oficial A receita é empresa privada ? Ele dono de um órgão público ? Isso mostra o quanto os políticos não vale o gato enterra.,Recife,171,Neutro,2
@tatinhozen @ReceitaFederal @STF_oficial A receita é empresa privada ? Ele dono de um órgão público ? Isso mostra o quanto os políticos não vale o gato enterra.,Recife,171,Neutro,2
@tatinhozen @ReceitaFederal @STF_oficial Às instituições do estado sendo usadas para fins particulares isso é um absurdo nunca ouvi isso na história do Brasil,Zona Leste São Paulo,1583,Negativo,0
@tatinhozen @ReceitaFederal @STF_oficial Às instituições do estado sendo usadas para fins particulares isso é um absurdo nunca ouvi isso na história do Brasil,Zona Leste São Paulo,1589,Negativo,0
@tatinhozen @ReceitaFederal @STF_oficial Às instituições do estado sendo usadas para fins particulares isso é um absurdo nunca ouvi isso na história do Brasil,Zona Leste São Paulo,1591,Negativo,0
"@tatinhozen @ReceitaFederal @STF_oficial Ele acha que não vai dar em nada. Do que sei, não vai ser bem assim.",,9,Neutro,2
"@tatinhozen @ReceitaFederal @STF_oficial Ele acha que não vai dar em nada. Do que sei, não vai ser bem assim.",,9,Neutro,2
"@tatinhozen @ReceitaFederal @STF_oficial Ele acha que não vai dar em nada. Do que sei, não vai ser bem assim.",,10,Neutro,2
@tatinhozen @STF_oficial @jairbolsonaro @MPF_PGR @ReceitaFederal Não suporto mais assistir o noticiário sobre a situação das pessoas em Manaus.,"Goiânia, Brasil",57,Negativo,0
"@thassius A @ReceitaFederal dificulta muito a importação, sobretaxando um produto que nem vende no Brasil, poxa","Ipatinga, Brasil",262,Negativo,0
"@thassius A @ReceitaFederal dificulta muito a importação, sobretaxando um produto que nem vende no Brasil, poxa","Ipatinga, Brasil",260,Negativo,0
@Theur_exe @MPF_PGR Será que é tudo declarado? @ReceitaFederal ?,"Rio de Janeiro, Brasil",267,Neutro,2
@Theur_exe @MPF_PGR Será que é tudo declarado? @ReceitaFederal ?,"Rio de Janeiro, Brasil",268,Neutro,2
@ThiagoLibertor @_nefer @ReceitaFederal,,1204,Neutro,2
@ThiagoLibertor @anarcoadm @_Ana_2002_ @ReceitaFederal @policiafederal @DanielFragaBR @arnonco Parabens @anarcoadm FELIZ ANIVERSARIO!!!,,1204,Positivo,1
@ThiagoLibertor @Anarconews2 @_Ana_2002_ @ReceitaFederal @policiafederal @DanielFragaBR @arnonco Bom dia @arnonco,,559,Neutro,2
@ThiagoLibertor @Anarconews2 @_Ana_2002_ @ReceitaFederal @policiafederal @DanielFragaBR Já que estamos aqui nós poderíamos criar uma ação de mandar bom dia para o @arnonco,,559,Neutro,2
"@ThiagoNigro @planalto @MinEconomia @jairbolsonaro @imfcapdev @ecb @Europol @AdvocaciaGeral @aramagem @AmendoncaMJSP @AmbBrasilia @USAmbBR @idfonline @ach_gov_ru @IRS_CI @policiafederal @embaixadarussa @Genproc @minsvyaz_news @INTERPOL_SG @NATO @TesouroNacional @EU_Commission @IMFNews @Citibank @EtatMajorFR @Conseil_Etat @sebastianpinera @MPF_PRRJ @FBI @INTERPOL_TIGC @CNI_br @PFAOficial @justice_gouv @BolsonaroSP @MPF_PGR @ReceitaFederal @BrunoLeMaire 5·
✔️Assassinato dos Alfa's da CIA:
Mohammed Awad bin Laden·A
...
✔️Prisão Arbitrária de Agentes do @DEAHQ:
Archivaldo Guzmán Loera·B
...
As Queimas:DemoRepublicanas no Estado:·C
✔️Devem ter termo com @JoeBiden:
- Se assim não for:
✔️🇺🇸perderá posto no PIB+PEB para a Índia·D https://t.co/WhlptKqC89",,3,Neutro,2
@toledoluizf @andreshalders @ReceitaFederal Eu falo que o ajuste fiscal que a maioria dos países precisam fazer está nos paraísos fiscais. Pena que no brasil quem deve fiscalizar deve até ter dinheiro escondido nessas jurisdições,,1354,Negativo,0
@toledoluizf @andreshalders @ReceitaFederal Eu falo que o ajuste fiscal que a maioria dos países precisam fazer está nos paraísos fiscais. Pena que no brasil quem deve fiscalizar deve até ter dinheiro escondido nessas jurisdições,,1353,Negativo,0
@toledoluizf @andreshalders @ReceitaFederal Eu falo que o ajuste fiscal que a maioria dos países precisam fazer está nos paraísos fiscais. Pena que no brasil quem deve fiscalizar deve até ter dinheiro escondido nessas jurisdições,,1351,Negativo,0
"@trisltz @ReceitaFederal Olha mas na teoria se eu sonegar imposto eu já vou ter mais dinheiro
Tendo dinheiro eu pago advogado pra poder sonegar mais imposto",Forks,358,Negativo,0
"@trisltz @ReceitaFederal Ta me caguetando 😡

Mas sério mesmo como faço pra sonegar imposto",Forks,358,Negativo,0
"@tvbrasilgov @ReceitaFederal @MilenaSantanaS9  olha isso aí, por favor!",,259,Neutro,2
"@tvbrasilgov @ReceitaFederal A Receita errou, e muito, desta vez. Conheço pessoas que tentaram marcar hora para apresentarem documentos etc. e por conta de as delegacias estarem fechadas foram orientadas a aguardar. E, agora, surpreenderam-se com a autuação e lançamento de ofício.",,35,Negativo,0
@uilhabran @ReceitaFederal eu te odeio,Brasil,200,Negativo,0
@uilhabran @ReceitaFederal eu te odeio,Brasil,200,Negativo,0
"@UKSINet @ukinbrazil @VijayR_HMG @ReceitaFederal 
@policiafederal
podem comentar sobre estudo de fóssil de dinossauro brasileiro que estranhamente está em posse de universidade do Reino Unido? https://t.co/iH8pBNMaOb",São Paulo,924,Negativo,0
"@UOL Se voltou em 2 meses, e a CLT só aceita a partir de 3, é PJ... Alô @ReceitaFederal, só n pode quem eh brigadinho com o comedor de pastel covideiro?","Massachusetts, USA",1479,Negativo,0
"@UOLNoticias E o relatório da Abin e funcionários da @ReceitaFederal de papo com advogados do @FlavioBolsonaro, então...","São José dos Campos, Brasil",40,Negativo,0
